COOPID, YEAR, MONTH, DAY, meanTemp
80211,2003,1,20,44.50000
80211,2003,1,21,63.00000
80211,2003,1,22,62.50000
80211,2003,1,23,53.50000
80211,2003,1,24,36.50000
80211,2003,1,25,33.50000
80211,2003,1,26,41.50000
80211,2003,1,27,46.50000
80211,2003,1,28,46.00000
80211,2003,1,29,48.00000
80211,2003,1,30,59.50000
80211,2003,1,31,55.00000
80211,2003,2,1,52.50000
80211,2003,2,2,48.50000
80211,2003,2,3,51.00000
80211,2003,2,4,65.50000
80211,2003,2,5,49.50000
80211,2003,2,6,55.00000
80211,2003,2,7,59.50000
80211,2003,2,8,48.50000
80211,2003,2,9,50.50000
80211,2003,2,10,59.00000
80211,2003,2,11,56.50000
80211,2003,2,12,51.00000
80211,2003,2,13,53.50000
80211,2003,2,14,57.00000
80211,2003,2,15,62.50000
80211,2003,2,16,64.00000
80211,2003,2,17,59.50000
80211,2003,2,18,50.50000
80211,2003,2,19,45.50000
80211,2003,2,20,58.00000
80211,2003,2,21,61.00000
80211,2003,2,22,66.50000
80211,2003,2,23,55.50000
80211,2003,2,24,53.00000
80211,2003,2,25,60.50000
80211,2003,2,26,58.50000
80211,2003,2,27,65.00000
80211,2003,2,28,61.00000
80211,2003,2,29,-99.90000
80211,2003,3,1,62.00000
80211,2003,3,2,55.50000
80211,2003,3,3,56.50000
80211,2003,3,4,59.50000
80211,2003,3,5,61.50000
80211,2003,3,6,67.50000
80211,2003,3,7,67.00000
80211,2003,3,8,62.00000
80211,2003,3,9,61.50000
80211,2003,3,10,63.50000
80211,2003,3,11,67.50000
80211,2003,3,12,64.00000
80211,2003,3,13,70.00000
80211,2003,3,14,68.00000
80211,2003,3,15,67.50000
80211,2003,3,16,67.50000
80211,2003,3,17,68.00000
80211,2003,3,18,71.00000
80211,2003,3,19,71.00000
80211,2003,3,20,71.00000
80211,2003,3,21,67.50000
80211,2003,3,22,66.50000
80211,2003,3,23,65.50000
80211,2003,3,24,66.00000
80211,2003,3,25,65.50000
80211,2003,3,26,63.50000
80211,2003,3,27,66.00000
80211,2003,3,28,66.00000
80211,2003,3,29,62.50000
80211,2003,3,30,61.00000
80211,2003,3,31,51.00000
80211,2003,4,1,55.50000
80211,2003,4,2,60.00000
80211,2003,4,3,63.00000
80211,2003,4,4,67.00000
80211,2003,4,5,71.50000
80211,2003,4,6,74.00000
80211,2003,4,7,74.00000
80211,2003,4,8,69.00000
80211,2003,4,9,62.00000
80211,2003,4,10,56.50000
80211,2003,4,11,59.00000
80211,2003,4,12,64.50000
80211,2003,4,13,67.50000
80211,2003,4,14,68.00000
80211,2003,4,15,71.50000
80211,2003,4,16,67.00000
80211,2003,4,17,67.00000
80211,2003,4,18,71.00000
80211,2003,4,19,71.50000
80211,2003,4,20,71.50000
80211,2003,4,21,70.50000
80211,2003,4,22,70.00000
80211,2003,4,23,70.00000
80211,2003,4,24,66.00000
80211,2003,4,25,72.00000
80211,2003,4,26,69.00000
80211,2003,4,27,68.50000
80211,2003,4,28,69.50000
80211,2003,4,29,73.00000
80211,2003,4,30,74.00000
80211,2003,5,1,75.50000
80211,2003,5,2,78.50000
80211,2003,5,3,76.50000
80211,2003,5,4,75.00000
80211,2003,5,5,80.00000
80211,2003,5,6,80.00000
80211,2003,5,7,81.50000
80211,2003,5,8,81.00000
80211,2003,5,9,80.50000
80211,2003,5,10,82.00000
80211,2003,5,11,83.00000
80211,2003,5,12,82.00000
80211,2003,5,13,76.00000
80211,2003,5,14,75.00000
80211,2003,5,15,78.00000
80211,2003,5,16,80.00000
80211,2003,5,17,80.50000
80211,2003,5,18,83.50000
80211,2003,5,19,81.00000
80211,2003,5,20,77.00000
80211,2003,5,21,76.50000
80211,2003,5,22,74.00000
80211,2003,5,23,74.00000
80211,2003,5,24,74.50000
80211,2003,5,25,75.50000
80211,2003,5,26,76.00000
80211,2003,5,27,75.50000
80211,2003,5,28,74.00000
80211,2003,5,29,74.00000
80211,2003,5,30,80.00000
80211,2003,5,31,80.00000
80211,2003,6,1,80.50000
80211,2003,6,2,80.00000
80211,2003,6,3,80.00000
80211,2003,6,4,80.50000
80211,2003,6,5,80.00000
80211,2003,6,6,78.50000
80211,2003,6,7,77.50000
80211,2003,6,8,79.50000
80211,2003,6,9,80.50000
80211,2003,6,10,81.50000
80211,2003,6,11,82.50000
80211,2003,6,12,83.00000
80211,2003,6,13,83.50000
80211,2003,6,14,82.00000
80211,2003,6,15,82.50000
80211,2003,6,16,83.00000
80211,2003,6,17,79.50000
80211,2003,6,18,76.50000
80211,2003,6,19,80.50000
80211,2003,6,20,77.50000
80211,2003,6,21,80.50000
80211,2003,6,22,82.00000
80211,2003,6,23,81.50000
80211,2003,6,24,81.50000
80211,2003,6,25,80.50000
80211,2003,6,26,80.50000
80211,2003,6,27,81.00000
80211,2003,6,28,80.00000
80211,2003,6,29,81.50000
80211,2003,6,30,79.50000
80211,2003,7,1,80.00000
80211,2003,7,2,80.50000
80211,2003,7,3,77.00000
80211,2003,7,4,80.00000
80211,2003,7,5,77.00000
80211,2003,7,6,81.00000
80211,2003,7,7,81.50000
80211,2003,7,8,84.00000
80211,2003,7,9,81.50000
80211,2003,7,10,83.00000
80211,2003,7,11,82.00000
80211,2003,7,12,81.50000
80211,2003,7,13,82.00000
80211,2003,7,14,81.50000
80211,2003,7,15,81.00000
80211,2003,7,16,81.00000
80211,2003,7,17,81.00000
80211,2003,7,18,79.50000
80211,2003,7,19,82.50000
80211,2003,7,20,81.50000
80211,2003,7,21,81.00000
80211,2003,7,22,80.50000
80211,2003,7,23,79.00000
80211,2003,7,24,81.50000
80211,2003,7,25,81.50000
80211,2003,7,26,82.00000
80211,2003,7,27,81.50000
80211,2003,7,28,81.50000
80211,2003,7,29,80.00000
80211,2003,7,30,78.50000
80211,2003,7,31,79.50000
80211,2003,8,1,79.50000
80211,2003,8,2,82.00000
80211,2003,8,3,82.00000
80211,2003,8,4,82.50000
80211,2003,8,5,81.50000
80211,2003,8,6,78.00000
80211,2003,8,7,80.00000
80211,2003,8,8,81.50000
80211,2003,8,9,81.50000
80211,2003,8,10,82.00000
80211,2003,8,11,82.00000
80211,2003,8,12,80.00000
80211,2003,8,13,82.00000
80211,2003,8,14,83.00000
80211,2003,8,15,83.00000
80211,2003,8,16,81.00000
80211,2003,8,17,83.00000
80211,2003,8,18,83.00000
80211,2003,8,19,82.50000
80211,2003,8,20,80.00000
80211,2003,8,21,75.50000
80211,2003,8,22,80.00000
80211,2003,8,23,81.00000
80211,2003,8,24,83.00000
80211,2003,8,25,83.50000
80211,2003,8,26,83.00000
80211,2003,8,27,83.00000
80211,2003,8,28,85.00000
80211,2003,8,29,82.50000
80211,2003,8,30,80.50000
80211,2003,8,31,81.50000
80211,2003,9,1,80.00000
80211,2003,9,2,81.00000
80211,2003,9,3,81.50000
80211,2003,9,4,78.50000
80211,2003,9,5,78.00000
80211,2003,9,6,78.50000
80211,2003,9,7,78.00000
80211,2003,9,8,78.00000
80211,2003,9,9,80.00000
80211,2003,9,10,77.00000
80211,2003,9,11,75.50000
80211,2003,9,12,75.00000
80211,2003,9,13,80.50000
80211,2003,9,14,76.50000
80211,2003,9,15,81.00000
80211,2003,9,16,81.00000
80211,2003,9,17,77.00000
80211,2003,9,18,74.00000
80211,2003,9,19,77.00000
80211,2003,9,20,76.00000
80211,2003,9,21,81.00000
80211,2003,9,22,75.50000
80211,2003,9,23,76.00000
80211,2003,9,24,78.00000
80211,2003,9,25,74.50000
80211,2003,9,26,75.00000
80211,2003,9,27,77.00000
80211,2003,9,28,80.00000
80211,2003,9,29,72.00000
80211,2003,9,30,67.50000
80211,2003,10,1,67.50000
80211,2003,10,2,69.00000
80211,2003,10,3,70.00000
80211,2003,10,4,73.00000
80211,2003,10,5,74.50000
80211,2003,10,6,77.50000
80211,2003,10,7,78.50000
80211,2003,10,8,77.50000
80211,2003,10,9,75.00000
80211,2003,10,10,74.50000
80211,2003,10,11,73.50000
80211,2003,10,12,72.00000
80211,2003,10,13,72.00000
80211,2003,10,14,68.00000
80211,2003,10,15,66.00000
80211,2003,10,16,66.50000
80211,2003,10,17,71.50000
80211,2003,10,18,70.50000
80211,2003,10,19,67.50000
80211,2003,10,20,69.00000
80211,2003,10,21,68.50000
80211,2003,10,22,72.50000
80211,2003,10,23,66.00000
80211,2003,10,24,67.50000
80211,2003,10,25,69.00000
80211,2003,10,26,71.50000
80211,2003,10,27,68.50000
80211,2003,10,28,60.00000
80211,2003,10,29,66.00000
80211,2003,10,30,68.00000
80211,2003,10,31,70.00000
80211,2003,11,1,71.00000
80211,2003,11,2,71.00000
80211,2003,11,3,73.00000
80211,2003,11,4,72.00000
80211,2003,11,5,78.00000
80211,2003,11,6,76.50000
80211,2003,11,7,74.00000
80211,2003,11,8,74.50000
80211,2003,11,9,67.00000
80211,2003,11,10,64.50000
80211,2003,11,11,66.00000
80211,2003,11,12,70.50000
80211,2003,11,13,59.00000
80211,2003,11,14,59.00000
80211,2003,11,15,57.50000
80211,2003,11,16,70.00000
80211,2003,11,17,70.00000
80211,2003,11,18,71.00000
80211,2003,11,19,64.00000
80211,2003,11,20,60.50000
80211,2003,11,21,62.00000
80211,2003,11,22,62.50000
80211,2003,11,23,64.50000
80211,2003,11,24,55.50000
80211,2003,11,25,54.00000
80211,2003,11,26,53.50000
80211,2003,11,27,64.00000
80211,2003,11,28,56.50000
80211,2003,11,29,53.00000
80211,2003,11,30,48.50000
80211,2003,12,1,53.50000
80211,2003,12,2,56.50000
80211,2003,12,3,58.00000
80211,2003,12,4,61.00000
80211,2003,12,5,49.00000
80211,2003,12,6,48.50000
80211,2003,12,7,43.50000
80211,2003,12,8,47.50000
80211,2003,12,9,60.00000
80211,2003,12,10,52.00000
80211,2003,12,11,51.50000
80211,2003,12,12,49.00000
80211,2003,12,13,52.00000
80211,2003,12,14,50.00000
80211,2003,12,15,46.00000
80211,2003,12,16,54.50000
80211,2003,12,17,52.50000
80211,2003,12,18,45.00000
80211,2003,12,19,48.50000
80211,2003,12,20,43.00000
80211,2003,12,21,44.50000
80211,2003,12,22,47.00000
80211,2003,12,23,55.50000
80211,2003,12,24,52.50000
80211,2003,12,25,45.00000
80211,2003,12,26,48.00000
80211,2003,12,27,53.50000
80211,2003,12,28,54.00000
80211,2003,12,29,56.50000
80211,2003,12,30,57.50000
80211,2003,12,31,57.50000
80211,2004,1,1,57.50000
80211,2004,1,2,59.50000
80211,2004,1,3,61.00000
80211,2004,1,4,64.50000
80211,2004,1,5,61.50000
80211,2004,1,6,54.00000
80211,2004,1,7,43.00000
80211,2004,1,8,45.50000
80211,2004,1,9,52.50000
80211,2004,1,10,46.00000
80211,2004,1,11,42.00000
80211,2004,1,12,45.50000
80211,2004,1,13,49.50000
80211,2004,1,14,53.50000
80211,2004,1,15,55.50000
80211,2004,1,16,56.50000
80211,2004,1,17,56.50000
80211,2004,1,18,58.00000
80211,2004,1,19,52.00000
80211,2004,1,20,48.50000
80211,2004,1,21,43.50000
80211,2004,1,22,48.50000
80211,2004,1,23,50.50000
80211,2004,1,24,51.50000
80211,2004,1,25,56.50000
80211,2004,1,26,61.50000
80211,2004,1,27,51.00000
80211,2004,1,28,46.00000
80211,2004,1,29,44.50000
80211,2004,1,30,50.50000
80211,2004,1,31,52.50000
80211,2004,2,1,52.50000
80211,2004,2,2,54.50000
80211,2004,2,3,55.50000
80211,2004,2,4,53.50000
80211,2004,2,5,56.00000
80211,2004,2,6,55.00000
80211,2004,2,7,52.00000
80211,2004,2,8,41.00000
80211,2004,2,9,51.50000
80211,2004,2,10,52.00000
80211,2004,2,11,60.00000
80211,2004,2,12,60.50000
80211,2004,2,13,59.00000
80211,2004,2,14,53.50000
80211,2004,2,15,48.50000
80211,2004,2,16,47.50000
80211,2004,2,17,44.00000
80211,2004,2,18,50.00000
80211,2004,2,19,48.00000
80211,2004,2,20,48.50000
80211,2004,2,21,53.50000
80211,2004,2,22,55.50000
80211,2004,2,23,56.00000
80211,2004,2,24,60.50000
80211,2004,2,25,54.50000
80211,2004,2,26,51.50000
80211,2004,2,27,44.00000
80211,2004,2,28,50.00000
80211,2004,2,29,56.00000
80211,2004,3,1,64.00000
80211,2004,3,2,66.50000
80211,2004,3,3,63.50000
80211,2004,3,4,63.50000
80211,2004,3,5,68.00000
80211,2004,3,6,67.50000
80211,2004,3,7,63.00000
80211,2004,3,8,61.00000
80211,2004,3,9,56.50000
80211,2004,3,10,55.50000
80211,2004,3,11,55.00000
80211,2004,3,12,52.00000
80211,2004,3,13,55.50000
80211,2004,3,14,56.00000
80211,2004,3,15,56.00000
80211,2004,3,16,58.00000
80211,2004,3,17,58.00000
80211,2004,3,18,61.50000
80211,2004,3,19,64.00000
80211,2004,3,20,66.50000
80211,2004,3,21,61.50000
80211,2004,3,22,60.50000
80211,2004,3,23,54.50000
80211,2004,3,24,58.50000
80211,2004,3,25,65.00000
80211,2004,3,26,67.50000
80211,2004,3,27,66.50000
80211,2004,3,28,63.00000
80211,2004,3,29,68.00000
80211,2004,3,30,62.50000
80211,2004,3,31,54.00000
80211,2004,4,1,56.00000
80211,2004,4,2,56.50000
80211,2004,4,3,59.00000
80211,2004,4,4,60.00000
80211,2004,4,5,63.50000
80211,2004,4,6,62.00000
80211,2004,4,7,61.50000
80211,2004,4,8,68.00000
80211,2004,4,9,67.50000
80211,2004,4,10,68.50000
80211,2004,4,11,69.00000
80211,2004,4,12,68.50000
80211,2004,4,13,68.50000
80211,2004,4,14,55.00000
80211,2004,4,15,61.00000
80211,2004,4,16,61.50000
80211,2004,4,17,62.50000
80211,2004,4,18,65.00000
80211,2004,4,19,67.00000
80211,2004,4,20,67.00000
80211,2004,4,21,67.50000
80211,2004,4,22,68.00000
80211,2004,4,23,68.50000
80211,2004,4,24,70.00000
80211,2004,4,25,71.00000
80211,2004,4,26,70.50000
80211,2004,4,27,71.00000
80211,2004,4,28,68.00000
80211,2004,4,29,66.00000
80211,2004,4,30,75.50000
80211,2004,5,1,77.50000
80211,2004,5,2,76.50000
80211,2004,5,3,71.50000
80211,2004,5,4,68.00000
80211,2004,5,5,66.50000
80211,2004,5,6,68.50000
80211,2004,5,7,68.50000
80211,2004,5,8,69.50000
80211,2004,5,9,73.50000
80211,2004,5,10,72.50000
80211,2004,5,11,73.00000
80211,2004,5,12,73.50000
80211,2004,5,13,74.00000
80211,2004,5,14,73.50000
80211,2004,5,15,74.50000
80211,2004,5,16,76.00000
80211,2004,5,17,76.50000
80211,2004,5,18,76.00000
80211,2004,5,19,76.50000
80211,2004,5,20,78.50000
80211,2004,5,21,76.50000
80211,2004,5,22,76.50000
80211,2004,5,23,76.50000
80211,2004,5,24,77.50000
80211,2004,5,25,77.50000
80211,2004,5,26,78.00000
80211,2004,5,27,75.50000
80211,2004,5,28,79.00000
80211,2004,5,29,78.50000
80211,2004,5,30,81.00000
80211,2004,5,31,83.00000
80211,2004,6,1,79.50000
80211,2004,6,2,79.50000
80211,2004,6,3,80.00000
80211,2004,6,4,79.00000
80211,2004,6,5,80.50000
80211,2004,6,6,80.00000
80211,2004,6,7,81.50000
80211,2004,6,8,81.50000
80211,2004,6,9,81.00000
80211,2004,6,10,81.00000
80211,2004,6,11,81.50000
80211,2004,6,12,81.50000
80211,2004,6,13,82.00000
80211,2004,6,14,82.00000
80211,2004,6,15,82.50000
80211,2004,6,16,82.50000
80211,2004,6,17,82.50000
80211,2004,6,18,84.00000
80211,2004,6,19,83.50000
80211,2004,6,20,83.00000
80211,2004,6,21,81.50000
80211,2004,6,22,81.50000
80211,2004,6,23,81.00000
80211,2004,6,24,81.50000
80211,2004,6,25,83.50000
80211,2004,6,26,83.00000
80211,2004,6,27,82.00000
80211,2004,6,28,80.50000
80211,2004,6,29,80.00000
80211,2004,6,30,77.00000
80211,2004,7,1,84.00000
80211,2004,7,2,84.50000
80211,2004,7,3,83.50000
80211,2004,7,4,84.50000
80211,2004,7,5,84.50000
80211,2004,7,6,85.00000
80211,2004,7,7,89.00000
80211,2004,7,8,87.00000
80211,2004,7,9,84.50000
80211,2004,7,10,86.00000
80211,2004,7,11,86.00000
80211,2004,7,12,85.50000
80211,2004,7,13,86.50000
80211,2004,7,14,84.00000
80211,2004,7,15,84.00000
80211,2004,7,16,87.50000
80211,2004,7,17,87.50000
80211,2004,7,18,87.50000
80211,2004,7,19,87.50000
80211,2004,7,20,87.50000
80211,2004,7,21,88.00000
80211,2004,7,22,88.00000
80211,2004,7,23,88.50000
80211,2004,7,24,89.50000
80211,2004,7,25,90.00000
80211,2004,7,26,90.00000
80211,2004,7,27,90.50000
80211,2004,7,28,91.00000
80211,2004,7,29,91.00000
80211,2004,7,30,89.00000
80211,2004,7,31,90.00000
80211,2004,8,1,90.00000
80211,2004,8,2,89.50000
80211,2004,8,3,91.00000
80211,2004,8,4,90.00000
80211,2004,8,5,89.50000
80211,2004,8,6,91.50000
80211,2004,8,7,84.50000
80211,2004,8,8,86.00000
80211,2004,8,9,86.00000
80211,2004,8,10,83.00000
80211,2004,8,11,83.00000
80211,2004,8,12,83.50000
80211,2004,8,13,84.50000
80211,2004,8,14,86.50000
80211,2004,8,15,87.00000
80211,2004,8,16,87.00000
80211,2004,8,17,85.00000
80211,2004,8,18,87.00000
80211,2004,8,19,87.00000
80211,2004,8,20,86.50000
80211,2004,8,21,86.50000
80211,2004,8,22,85.50000
80211,2004,8,23,85.00000
80211,2004,8,24,85.00000
80211,2004,8,25,85.00000
80211,2004,8,26,86.50000
80211,2004,8,27,86.50000
80211,2004,8,28,87.00000
80211,2004,8,29,85.50000
80211,2004,8,30,85.00000
80211,2004,8,31,85.50000
80211,2004,9,1,88.00000
80211,2004,9,2,87.00000
80211,2004,9,3,87.50000
80211,2004,9,4,87.50000
80211,2004,9,5,87.50000
80211,2004,9,6,86.00000
80211,2004,9,7,85.00000
80211,2004,9,8,83.50000
80211,2004,9,9,86.00000
80211,2004,9,10,80.50000
80211,2004,9,11,83.00000
80211,2004,9,12,83.00000
80211,2004,9,13,83.50000
80211,2004,9,14,83.00000
80211,2004,9,15,83.50000
80211,2004,9,16,86.00000
80211,2004,9,17,83.50000
80211,2004,9,18,82.50000
80211,2004,9,19,79.50000
80211,2004,9,20,78.50000
80211,2004,9,21,79.50000
80211,2004,9,22,80.00000
80211,2004,9,23,79.50000
80211,2004,9,24,80.00000
80211,2004,9,25,82.50000
80211,2004,9,26,81.00000
80211,2004,9,27,81.50000
80211,2004,9,28,82.50000
80211,2004,9,29,83.00000
80211,2004,9,30,84.50000
80211,2004,10,1,81.50000
80211,2004,10,2,81.50000
80211,2004,10,3,86.50000
80211,2004,10,4,84.50000
80211,2004,10,5,82.50000
80211,2004,10,6,82.00000
80211,2004,10,7,81.00000
80211,2004,10,8,77.50000
80211,2004,10,9,79.00000
80211,2004,10,10,78.50000
80211,2004,10,11,79.50000
80211,2004,10,12,82.50000
80211,2004,10,13,77.50000
80211,2004,10,14,74.50000
80211,2004,10,15,68.50000
80211,2004,10,16,72.00000
80211,2004,10,17,72.50000
80211,2004,10,18,77.50000
80211,2004,10,19,80.00000
80211,2004,10,20,82.00000
80211,2004,10,21,81.50000
80211,2004,10,22,78.50000
80211,2004,10,23,77.00000
80211,2004,10,24,78.50000
80211,2004,10,25,78.50000
80211,2004,10,26,76.50000
80211,2004,10,27,77.00000
80211,2004,10,28,78.00000
80211,2004,10,29,78.50000
80211,2004,10,30,80.00000
80211,2004,10,31,79.50000
80211,2004,11,1,81.50000
80211,2004,11,2,82.00000
80211,2004,11,3,82.00000
80211,2004,11,4,78.50000
80211,2004,11,5,66.50000
80211,2004,11,6,65.50000
80211,2004,11,7,59.00000
80211,2004,11,8,72.50000
80211,2004,11,9,72.00000
80211,2004,11,10,71.50000
80211,2004,11,11,72.50000
80211,2004,11,12,73.50000
80211,2004,11,13,72.00000
80211,2004,11,14,65.50000
80211,2004,11,15,65.50000
80211,2004,11,16,64.50000
80211,2004,11,17,66.00000
80211,2004,11,18,69.00000
80211,2004,11,19,67.00000
80211,2004,11,20,77.50000
80211,2004,11,21,76.00000
80211,2004,11,22,76.00000
80211,2004,11,23,75.00000
80211,2004,11,24,78.50000
80211,2004,11,25,69.50000
80211,2004,11,26,55.50000
80211,2004,11,27,54.00000
80211,2004,11,28,61.50000
80211,2004,11,29,67.50000
80211,2004,11,30,67.00000
80211,2004,12,1,65.50000
80211,2004,12,2,61.50000
80211,2004,12,3,59.50000
80211,2004,12,4,59.50000
80211,2004,12,5,64.00000
80211,2004,12,6,66.00000
80211,2004,12,7,71.50000
80211,2004,12,8,77.00000
80211,2004,12,9,78.00000
80211,2004,12,10,77.50000
80211,2004,12,11,67.00000
80211,2004,12,12,54.50000
80211,2004,12,13,61.50000
80211,2004,12,14,62.50000
80211,2004,12,15,48.00000
80211,2004,12,16,49.00000
80211,2004,12,17,58.50000
80211,2004,12,18,57.50000
80211,2004,12,19,57.50000
80211,2004,12,20,51.50000
80211,2004,12,21,47.00000
80211,2004,12,22,52.50000
80211,2004,12,23,67.50000
80211,2004,12,24,55.00000
80211,2004,12,25,54.50000
80211,2004,12,26,42.50000
80211,2004,12,27,43.00000
80211,2004,12,28,43.00000
80211,2004,12,29,46.00000
80211,2004,12,30,55.00000
80211,2004,12,31,52.50000
80211,2005,1,1,63.50000
80211,2005,1,2,-99.90000
80211,2005,1,3,-99.90000
80211,2005,1,4,69.00000
80211,2005,1,5,65.50000
80211,2005,1,6,63.00000
80211,2005,1,7,71.50000
80211,2005,1,8,-99.90000
80211,2005,1,9,73.50000
80211,2005,1,10,70.50000
80211,2005,1,11,67.50000
80211,2005,1,12,69.50000
80211,2005,1,13,67.00000
80211,2005,1,14,64.50000
80211,2005,1,15,61.00000
80211,2005,1,16,59.00000
80211,2005,1,17,52.50000
80211,2005,1,18,45.50000
80211,2005,1,19,50.00000
80211,2005,1,20,52.50000
80211,2005,1,21,57.50000
80211,2005,1,22,-99.90000
80211,2005,1,23,51.00000
80211,2005,1,24,35.00000
80211,2005,1,25,39.00000
80211,2005,1,26,50.50000
80211,2005,1,27,65.50000
80211,2005,1,28,59.00000
80211,2005,1,29,51.50000
80211,2005,1,30,55.00000
80211,2005,1,31,53.00000
80211,2005,2,1,50.50000
80211,2005,2,2,54.00000
80211,2005,2,3,54.50000
80211,2005,2,4,50.00000
80211,2005,2,5,49.50000
80211,2005,2,6,56.00000
80211,2005,2,7,58.50000
80211,2005,2,8,62.00000
80211,2005,2,9,63.00000
80211,2005,2,10,48.00000
80211,2005,2,11,48.00000
80211,2005,2,12,52.00000
80211,2005,2,13,59.00000
80211,2005,2,14,62.50000
80211,2005,2,15,59.50000
80211,2005,2,16,66.50000
80211,2005,2,17,60.50000
80211,2005,2,18,52.00000
80211,2005,2,19,57.00000
80211,2005,2,20,56.50000
80211,2005,2,21,67.00000
80211,2005,2,22,69.00000
80211,2005,2,23,65.00000
80211,2005,2,24,65.50000
80211,2005,2,25,61.50000
80211,2005,2,26,56.00000
80211,2005,2,27,57.50000
80211,2005,2,28,54.50000
80211,2005,2,29,-99.90000
80211,2005,3,1,-99.90000
80211,2005,3,2,-99.90000
80211,2005,3,3,-99.90000
80211,2005,3,4,46.50000
80211,2005,3,5,55.00000
80211,2005,3,6,56.50000
80211,2005,3,7,60.00000
80211,2005,3,8,60.50000
80211,2005,3,9,53.50000
80211,2005,3,10,49.50000
80211,2005,3,11,52.00000
80211,2005,3,12,55.50000
80211,2005,3,13,65.50000
80211,2005,3,14,67.50000
80211,2005,3,15,68.00000
80211,2005,3,16,60.50000
80211,2005,3,17,55.00000
80211,2005,3,18,50.50000
80211,2005,3,19,55.00000
80211,2005,3,20,60.50000
80211,2005,3,21,62.00000
80211,2005,3,22,66.00000
80211,2005,3,23,62.50000
80211,2005,3,24,64.50000
80211,2005,3,25,70.00000
80211,2005,3,26,74.00000
80211,2005,3,27,73.00000
80211,2005,3,28,66.50000
80211,2005,3,29,63.00000
80211,2005,3,30,66.00000
80211,2005,3,31,69.50000
80211,2005,4,1,67.00000
80211,2005,4,2,60.50000
80211,2005,4,3,58.00000
80211,2005,4,4,59.00000
80211,2005,4,5,62.00000
80211,2005,4,6,63.00000
80211,2005,4,7,68.50000
80211,2005,4,8,67.00000
80211,2005,4,9,67.00000
80211,2005,4,10,67.00000
80211,2005,4,11,67.00000
80211,2005,4,12,69.50000
80211,2005,4,13,67.00000
80211,2005,4,14,65.50000
80211,2005,4,15,63.00000
80211,2005,4,16,64.50000
80211,2005,4,17,59.50000
80211,2005,4,18,62.00000
80211,2005,4,19,64.50000
80211,2005,4,20,66.50000
80211,2005,4,21,68.00000
80211,2005,4,22,67.50000
80211,2005,4,23,66.50000
80211,2005,4,24,60.00000
80211,2005,4,25,58.00000
80211,2005,4,26,62.50000
80211,2005,4,27,65.00000
80211,2005,4,28,66.00000
80211,2005,4,29,66.50000
80211,2005,4,30,70.50000
80211,2005,5,1,66.50000
80211,2005,5,2,68.00000
80211,2005,5,3,69.00000
80211,2005,5,4,67.50000
80211,2005,5,5,66.50000
80211,2005,5,6,66.50000
80211,2005,5,7,66.50000
80211,2005,5,8,68.50000
80211,2005,5,9,70.50000
80211,2005,5,10,72.50000
80211,2005,5,11,74.00000
80211,2005,5,12,73.50000
80211,2005,5,13,73.50000
80211,2005,5,14,73.50000
80211,2005,5,15,73.00000
80211,2005,5,16,73.00000
80211,2005,5,17,74.50000
80211,2005,5,18,75.50000
80211,2005,5,19,77.50000
80211,2005,5,20,77.50000
80211,2005,5,21,77.50000
80211,2005,5,22,77.50000
80211,2005,5,23,79.00000
80211,2005,5,24,79.00000
80211,2005,5,25,75.50000
80211,2005,5,26,74.00000
80211,2005,5,27,74.00000
80211,2005,5,28,74.50000
80211,2005,5,29,75.00000
80211,2005,5,30,76.00000
80211,2005,5,31,72.00000
80211,2005,6,1,75.50000
80211,2005,6,2,78.50000
80211,2005,6,3,81.50000
80211,2005,6,4,81.50000
80211,2005,6,5,81.50000
80211,2005,6,6,80.00000
80211,2005,6,7,80.00000
80211,2005,6,8,80.00000
80211,2005,6,9,81.00000
80211,2005,6,10,78.00000
80211,2005,6,11,80.50000
80211,2005,6,12,82.00000
80211,2005,6,13,82.00000
80211,2005,6,14,84.00000
80211,2005,6,15,83.00000
80211,2005,6,16,83.00000
80211,2005,6,17,82.50000
80211,2005,6,18,81.50000
80211,2005,6,19,80.00000
80211,2005,6,20,80.00000
80211,2005,6,21,80.00000
80211,2005,6,22,80.00000
80211,2005,6,23,80.50000
80211,2005,6,24,80.00000
80211,2005,6,25,80.00000
80211,2005,6,26,76.00000
80211,2005,6,27,81.50000
80211,2005,6,28,82.00000
80211,2005,6,29,81.50000
80211,2005,6,30,81.00000
80211,2005,7,1,83.50000
80211,2005,7,2,84.50000
80211,2005,7,3,84.50000
80211,2005,7,4,85.00000
80211,2005,7,5,85.00000
80211,2005,7,6,84.50000
80211,2005,7,7,80.50000
80211,2005,7,8,83.00000
80211,2005,7,9,81.50000
80211,2005,7,10,80.50000
80211,2005,7,11,82.50000
80211,2005,7,12,82.50000
80211,2005,7,13,83.50000
80211,2005,7,14,83.50000
80211,2005,7,15,84.00000
80211,2005,7,16,84.50000
80211,2005,7,17,86.00000
80211,2005,7,18,84.00000
80211,2005,7,19,84.50000
80211,2005,7,20,84.00000
80211,2005,7,21,84.00000
80211,2005,7,22,85.00000
80211,2005,7,23,87.00000
80211,2005,7,24,87.00000
80211,2005,7,25,84.00000
80211,2005,7,26,85.00000
80211,2005,7,27,83.00000
80211,2005,7,28,84.50000
80211,2005,7,29,85.00000
80211,2005,7,30,85.00000
80211,2005,7,31,79.00000
80211,2005,8,1,77.50000
80211,2005,8,2,80.50000
80211,2005,8,3,80.00000
80211,2005,8,4,81.50000
80211,2005,8,5,81.50000
